fecha,NO_CEDULA,FRECUENCIA,VENTA_NETA,VENTA_NETA_DIGITAL,FACTURAS_TOTAL,FACTURAS_DIGITAL,TICKET_PROMEDIO_TOTAL,TICKET_PROMEDIO_DIGITAL,CL_CALL,CL_COM,CL_APP,CL_TIENDA,flag_digital
2023-11-18,1130052297,5,,458689.92,,66144171,,10676060.05,4,2,0,5,True
2023-11-16,3246342862,4,,35407808.66,,50506568,,83855606.33,5,0,1,5,True
2023-11-15,3119874628,2,19853064.85,,64578995,,22618999.09,,5,2,3,4,False
2023-11-18,2683549830,6,,21948238.06,,17133788,,50039414.02,0,5,1,5,True
2023-11-18,2774001160,7,,30763305.79,,69986434,,76076956.48,5,3,5,1,True
2023-11-14,1236749272,9,,28660637.5,,42276124,,49383577.24,0,2,3,5,True
2023-11-13,1904243777,8,,70421124.65,,18949318,,49306683.18,1,0,3,5,True
2023-11-17,2233853441,5,,99932702.6,,81969512,,76712170.25,3,2,3,5,True
2023-11-17,1009782262,2,,27953287.56,,87803455,,13705545.89,4,4,2,4,True
2023-11-15,2586293898,0,,85895422.34,,39078422,,65387632.62,1,3,2,1,True
2023-11-16,1633338281,5,51730675.08,,52331026,,71110836.95,,3,3,2,4,False
2023-11-19,3009227853,4,68406326.99,,23255452,,83032904.81,,0,1,1,0,False
2023-11-19,3545270064,7,4451921.31,,45969210,,17794236.83,,2,5,2,1,False
2023-11-17,1040676934,1,,51759160.78,,59034300,,81583413.61,3,5,0,1,True
2023-11-14,3258563075,10,,4431545.95,,39766461,,33900030.18,0,3,5,1,True
2023-11-19,3025469387,3,3382712.82,,94151523,,29560109.02,,3,2,1,1,False
2023-11-13,1339083603,1,,28281500.58,,72615370,,88035326.25,0,5,4,4,True
2023-11-14,1801916728,7,,39571761.54,,52445463,,70163298.56,5,2,1,2,True
2023-11-19,2967664820,1,80907658.59,,71057726,,74790171.61,,4,1,3,4,False
2023-11-16,1746141867,7,,33701137.44,,77615849,,73539431.44,0,1,5,2,True
2023-11-14,3742894651,10,,2721355.82,,87121380,,1511484.41,5,5,0,5,True
2023-11-17,2225549094,2,26599599.81,,57932471,,24173440.95,,0,2,4,4,False
2023-11-13,2388321819,9,58160735.67,,53062775,,91850603.77,,3,1,5,2,False
2023-11-14,2164375199,5,40183277.95,,57825386,,67359676.25,,5,4,0,3,False
2023-11-13,1376575288,4,,10076334.68,,85520523,,61678432.96,5,2,1,5,True
2023-11-17,3838037165,9,84877913.77,,74380478,,60447559.76,,0,5,5,0,False
2023-11-17,3400657783,6,,25982963.99,,89188229,,40888950.93,5,3,5,4,True
2023-11-18,1999215691,5,35706724.13,,42437402,,97833491.56,,2,0,2,0,False
2023-11-18,2960932998,9,,37005442.5,,16660985,,24123889.84,3,5,2,5,True
2023-11-18,2968385156,6,,25255894.57,,69616871,,53895431.16,4,5,1,2,True
2023-11-13,2423017867,5,39349384.57,,90339852,,39354790.15,,2,3,5,4,False
2023-11-16,2794023033,2,,84542967.64,,6458178,,42554021.73,0,0,2,3,True
2023-11-15,1643453736,5,16931152.02,,66036642,,90569268.79,,5,0,0,0,False
2023-11-13,2629159591,3,,44980742.72,,31738602,,64282833.16,4,5,4,3,True
2023-11-19,1119483965,0,10720537.95,,20030103,,93954622.45,,2,2,5,0,False
2023-11-15,3265220070,9,,71981271.39,,81453288,,88017082.95,3,1,3,1,True
2023-11-13,2056481002,5,27455184.64,,49211041,,98079387.24,,1,5,1,2,False
2023-11-13,3292952673,10,,28708679.43,,755832,,16880733.66,2,2,2,2,True
2023-11-13,1615489612,7,,85514786.61,,72794296,,67377250.76,1,0,1,4,True
2023-11-15,3679884891,0,,48854725.27,,67751717,,31744418.78,3,4,3,2,True
2023-11-18,2731101146,0,,98444417.98,,16873325,,94012443.89,2,3,0,5,True
2023-11-17,3245815312,5,,74240751.29,,74440578,,87668928.19,1,1,0,1,True
2023-11-18,1410309419,8,,78485133.16,,51985518,,14088700.93,1,1,1,1,True
2023-11-17,2516222926,7,,94607259.81,,67341428,,85364330.63,0,0,0,2,True
2023-11-15,2230308731,2,84008731.48,,70949666,,55823668.16,,3,2,3,3,False
2023-11-14,2793532140,4,,19447021.1,,67257929,,97015591.27,0,1,5,0,True
2023-11-14,1657673571,0,,14190188.64,,63807306,,84308057.51,4,2,2,5,True
2023-11-16,2265242454,2,,72022744.76,,89294481,,26770461.95,1,0,1,5,True
2023-11-15,1698151686,4,75061371.48,,9605026,,46222514.49,,4,4,1,5,False
2023-11-17,1577417775,4,,75444987.04,,46209500,,65046550.49,2,0,4,0,True
2023-11-14,1760021961,8,,70648564.79,,66312957,,82471600.96,5,0,1,5,True
2023-11-14,3788024121,7,,70179755.7,,43085157,,91585746.52,4,4,5,3,True
2023-11-18,1255827221,10,,27150190.06,,19935937,,38946757.08,0,5,0,2,True
2023-11-16,1765969052,3,77753712.78,,29499822,,7543935.47,,0,1,5,2,False
2023-11-15,2281131660,10,6835896.47,,21153643,,70103441.45,,3,4,3,0,False
2023-11-13,2261294393,6,,40057135.31,,28642591,,78197493.96,5,0,3,4,True
2023-11-19,1717089753,1,,57279604.07,,4276846,,42287187.87,2,5,4,2,True
2023-11-15,1973574047,4,,12226840.32,,22382866,,67867084.17,0,1,4,5,True
2023-11-13,2622521532,10,,51172167.97,,78001386,,28669033.9,4,5,5,0,True
2023-11-13,1215311513,9,,5658138.15,,29249399,,65127252.49,3,2,1,3,True
2023-11-19,2248106172,3,34850528.96,,66430749,,17524748.95,,3,5,4,0,False
2023-11-15,2180280885,3,,48454242.55,,39906013,,97497030.94,5,2,5,4,True
2023-11-17,3152714884,10,,51662336.4,,16996772,,25465126.69,1,5,4,0,True
2023-11-15,2488572666,7,,89405123.47,,24509784,,29081401.14,0,5,4,2,True
2023-11-14,1657603013,3,,69463065.36,,21052573,,54828424.46,4,4,1,2,True
2023-11-18,1657379351,7,77450346.18,,70209063,,93555059.65,,0,3,1,1,False
2023-11-13,3218223298,6,,88693522.29,,78409513,,3193762.93,4,4,1,2,True
2023-11-18,3946290245,2,31246613.77,,84029432,,10184872.17,,0,3,4,0,False
2023-11-19,2901624372,1,7669932.13,,83175954,,43190767.88,,4,1,4,3,False
2023-11-15,1855430863,5,,55461473.9,,97655765,,42788395.87,5,3,0,1,True
2023-11-17,1323385144,4,90900604.36,,41589283,,93736390.82,,4,3,0,2,False
2023-11-16,1950394171,6,,5029517.31,,47102225,,23156582.83,3,1,1,1,True
2023-11-14,2251362464,0,,23781620.74,,58820914,,21803458.54,4,4,3,4,True
2023-11-15,1993887937,3,,74111980.68,,38797696,,31084587.29,4,1,3,2,True
2023-11-19,1036108261,4,,99660253.52,,80721167,,63213475.08,5,1,2,5,True
2023-11-14,3270030876,5,47216516.48,,67960720,,75153133.75,,2,1,3,5,False
2023-11-16,3830323732,0,43178675.78,,51942185,,60507471.91,,3,2,2,2,False
2023-11-13,1639470997,3,,28962447.24,,68423473,,86097623.46,1,4,0,5,True
2023-11-15,2641194356,8,,78859449.95,,32120497,,16714123.39,1,2,1,5,True
2023-11-19,3623240459,3,,85748766.19,,62801189,,24402914.98,5,1,0,1,True
2023-11-16,3905535742,9,,55441978.75,,13833590,,25552962.55,2,2,0,1,True
2023-11-15,3995702993,0,,18434121.51,,17546820,,51555597.43,1,4,4,4,True
2023-11-15,2460341922,7,,3941414.43,,6753462,,22163527.18,4,0,1,2,True
2023-11-14,1341093997,6,80725702.99,,90399313,,398061.04,,1,4,4,2,False
2023-11-17,1839790746,1,,63921253.12,,72091443,,9800358.07,1,3,0,1,True
2023-11-19,3170595280,6,,51526280.99,,76629807,,31422129.83,1,5,5,1,True
2023-11-17,3292697768,7,22536287.81,,14822026,,41623288.84,,1,3,5,5,False
2023-11-16,3766978123,9,18923479.14,,17086246,,63563961.33,,3,0,2,3,False
2023-11-14,3462185309,9,,18272144.46,,23412823,,94873640.07,5,4,3,5,True
2023-11-16,3110299579,7,89544472.45,,55669834,,46957845.21,,3,5,0,3,False
2023-11-14,3910070666,8,,16142984.98,,4020775,,98916453.09,3,1,1,5,True
2023-11-15,1769576165,7,57661646.54,,26827963,,6984124.99,,0,4,3,0,False
2023-11-15,2877403082,9,74680553.38,,56352933,,58238081.71,,1,1,4,2,False
2023-11-14,1874728513,8,,85681717.37,,21591371,,14758767.79,5,5,2,4,True
2023-11-13,2396715431,3,,64863313.02,,6909465,,4049010.43,4,5,1,3,True
2023-11-16,1521518036,0,59540424.33,,25628001,,82528829.07,,4,0,5,0,False
2023-11-16,2659790081,7,19626836.5,,57793710,,79730028.54,,0,0,4,2,False
2023-11-13,2249082047,6,,52044196.71,,94094223,,78881248.47,4,3,4,1,True
2023-11-15,1270366176,2,,31544464.0,,86084337,,87512417.9,1,2,2,1,True
2023-11-17,3697588135,0,77731555.33,,35108619,,9842450.72,,1,2,3,4,False
2023-11-15,1498537154,9,,48465667.24,,19747906,,93779490.81,3,5,1,5,True
2023-11-14,2921540877,8,84194275.56,,39545671,,65675554.93,,5,2,3,4,False
2023-11-19,2066338090,6,77772181.59,,16153791,,4273643.66,,4,4,1,0,False
2023-11-13,2136042992,5,4996178.84,,6954410,,28785903.1,,3,3,5,2,False
2023-11-15,1348637315,10,,44027379.84,,83918545,,46042158.26,4,2,2,2,True
2023-11-14,3040090131,10,15896104.84,,95539646,,46150447.75,,4,5,5,3,False
2023-11-16,2358270021,7,13873161.23,,95312990,,27663019.02,,2,3,1,2,False
2023-11-15,3330945394,7,1475832.02,,77478363,,53833912.46,,0,2,4,5,False
2023-11-14,3509439767,5,73165235.99,,72858569,,93409095.16,,3,4,3,1,False
2023-11-13,3484061573,3,78403699.22,,85519518,,40362678.12,,4,4,5,1,False
2023-11-18,3733702236,5,,80918913.46,,42019493,,12348786.74,3,5,2,0,True
2023-11-15,1685299522,4,61330093.47,,83443984,,99596457.11,,4,3,1,5,False
2023-11-13,1549921580,8,80168606.78,,46567137,,31231718.23,,3,4,1,3,False
2023-11-16,1124237567,8,77426791.12,,99948786,,32527638.38,,2,4,4,1,False
2023-11-18,3779387919,3,,52063423.16,,30797849,,57404391.06,3,2,5,5,True
2023-11-15,2166926011,1,,2662579.11,,77322395,,30805444.89,1,1,0,0,True
2023-11-15,2684136958,0,,83874523.08,,15911747,,12914644.74,5,1,0,3,True
2023-11-18,2904379868,9,,21656504.77,,58936617,,61156941.42,4,2,1,2,True
2023-11-15,1794977514,0,,18108168.52,,51703081,,35644653.78,0,0,2,0,True
2023-11-19,1053723881,4,,32695254.94,,64057611,,7077308.86,1,1,4,0,True
2023-11-19,3730838213,9,80924738.73,,44397652,,53129886.48,,1,2,5,1,False
2023-11-14,1813074598,0,26598423.45,,52331062,,96308834.13,,3,3,5,2,False
2023-11-15,2850953117,4,5045601.59,,75819531,,7257476.38,,4,1,1,3,False
2023-11-18,2573350673,9,,41132144.92,,93531129,,89962027.52,1,5,1,0,True
2023-11-17,3779806991,9,48204629.53,,58761742,,91574922.13,,0,3,0,3,False
2023-11-16,1084010053,7,41481390.49,,92880013,,53780825.32,,1,0,0,5,False
2023-11-16,2961889593,2,76950349.11,,73121413,,72458063.59,,5,0,2,1,False
2023-11-13,3035561900,8,,18602271.31,,69883290,,48872150.26,4,1,1,4,True
2023-11-18,2069262046,10,,40838034.7,,5564525,,74178893.02,3,4,1,2,True
2023-11-18,1092990156,1,,33923675.78,,94588517,,52351609.13,1,3,3,4,True
2023-11-16,2630601652,10,,3894414.73,,44482607,,86510099.02,5,4,4,1,True
2023-11-18,3823480458,5,,57840463.04,,81955011,,92658589.87,4,2,3,0,True
2023-11-14,1073003616,8,,64706696.05,,98646264,,44816436.43,5,1,4,3,True
2023-11-18,3936520078,6,43771309.12,,36861298,,15168907.23,,3,0,2,5,False
2023-11-16,1526835112,2,,52876830.64,,68883252,,12833363.38,3,1,4,3,True
2023-11-15,2209519059,2,,52522237.39,,34692924,,27073702.2,4,2,4,4,True
2023-11-17,3685857665,4,27784432.59,,49219377,,90678724.13,,5,2,0,0,False
2023-11-19,3449232552,9,,12200939.86,,23806109,,21021695.62,1,4,0,3,True
2023-11-14,2100059310,1,67425007.32,,56055356,,88244806.06,,4,2,3,0,False
2023-11-15,2794820053,2,,60484682.5,,73258695,,24807908.21,4,0,1,3,True
2023-11-17,3386652395,0,,54784667.32,,36559502,,27613735.74,4,2,4,3,True
2023-11-14,2988944671,4,62048800.25,,11769753,,71438775.71,,2,0,0,4,False
2023-11-19,3242174390,8,49005543.9,,74702084,,27131234.03,,5,3,0,4,False
2023-11-14,1030384791,10,,79213338.65,,48288398,,78228389.95,5,0,2,4,True
2023-11-16,2168116704,9,,74938734.24,,14223274,,83699716.94,2,5,0,5,True
2023-11-19,2302954008,10,26429775.26,,62297803,,6113707.13,,5,0,4,0,False
2023-11-13,3441076790,4,28683687.41,,38848842,,92839429.85,,4,3,4,5,False
2023-11-13,3213424094,5,24140055.32,,82404457,,89331773.94,,3,4,0,1,False
2023-11-14,2362383477,7,,89508000.39,,81760028,,32065698.31,5,5,4,2,True
2023-11-19,2872973053,0,,95818066.46,,49866036,,12150343.25,1,3,4,4,True
2023-11-15,3229280920,7,,11116666.33,,62113597,,57511706.89,5,1,0,0,True
2023-11-15,2102010758,4,20067981.1,,32218395,,35258039.17,,2,4,5,2,False
2023-11-18,1270479928,3,,67368900.98,,71781110,,1537013.53,0,0,2,2,True
2023-11-18,2727415485,3,,24238853.56,,41308740,,82772646.46,3,2,2,2,True
2023-11-17,1156583410,10,5113074.2,,54287247,,41332907.43,,2,5,2,2,False
2023-11-18,3300179497,0,,34368478.89,,52167949,,34875542.4,2,4,3,4,True
2023-11-19,1236426038,4,10255076.43,,36559070,,38683823.55,,5,3,1,3,False
2023-11-14,1649209862,4,,36130681.29,,21942084,,65717565.31,3,2,2,3,True
2023-11-13,1311013038,10,76298350.96,,61866650,,62401491.34,,2,0,0,0,False
2023-11-16,1629182626,6,,40771644.33,,65857301,,15930442.51,4,1,2,2,True
2023-11-18,1143204378,4,,75077803.07,,81973062,,31952941.68,2,0,4,2,True
2023-11-13,3879575545,7,,13754141.68,,27233825,,73165983.0,5,4,1,3,True
2023-11-16,2370075585,7,,73568702.08,,33595483,,88750411.55,3,0,0,1,True
2023-11-14,3339245198,1,,23424113.17,,73253925,,77879307.86,0,0,0,0,True
2023-11-15,2286332345,2,44201257.93,,83575635,,58420354.35,,5,2,0,4,False
2023-11-19,1696321565,9,83476372.96,,27235584,,11561130.42,,0,4,1,3,False
2023-11-18,2748409725,5,24218476.22,,19559186,,44669552.17,,1,1,0,4,False
2023-11-15,2825144622,7,,5177044.68,,46881484,,25353251.7,3,1,1,3,True
2023-11-15,2836480009,1,88304666.63,,81257661,,80450385.23,,3,3,4,0,False
2023-11-19,1393761849,1,,4253402.3,,45170953,,86808183.59,1,1,2,2,True
2023-11-18,3194133156,9,,7672818.02,,76776890,,91477937.59,5,4,0,5,True
2023-11-18,2918939548,8,82105115.18,,95558581,,28288637.89,,0,0,1,3,False
2023-11-14,3114140750,7,15584518.1,,45764142,,52897877.55,,3,3,0,0,False
2023-11-15,3918338335,1,,88536292.53,,93627584,,18106308.55,1,1,3,2,True
2023-11-18,2946564606,9,16433567.77,,26215323,,95373410.24,,4,4,1,0,False
2023-11-16,2935857681,6,17109493.69,,41222031,,12489586.21,,2,1,2,0,False
2023-11-18,2680926821,1,56517534.75,,33209790,,32173029.2,,4,5,4,2,False
2023-11-15,3156802497,4,92008231.81,,4089505,,83057791.87,,1,2,0,4,False
2023-11-16,2016582295,8,60337121.27,,72728993,,29556399.47,,0,0,3,4,False
2023-11-17,1547074172,10,,87118296.4,,10082501,,12482008.63,5,4,1,5,True
2023-11-15,2856685258,0,,15676817.86,,71266999,,1780071.56,0,4,4,5,True
2023-11-17,1891732130,7,,42663084.47,,83263876,,53201256.85,5,4,2,2,True
2023-11-13,3868702947,3,56053240.53,,32255780,,52686126.63,,0,3,4,5,False
2023-11-16,3802146877,8,36830240.56,,91368417,,40403423.2,,4,0,5,1,False
2023-11-13,1017916638,7,31561279.28,,85823637,,56611821.07,,5,5,1,0,False
2023-11-14,1192103208,6,,36828184.4,,33033205,,69145583.91,2,3,0,1,True
2023-11-16,3981642758,6,,37385932.01,,75462308,,75979852.96,4,2,0,2,True
2023-11-13,3491163292,8,,98448526.05,,62654593,,87888959.76,3,5,1,4,True
2023-11-18,2151860712,2,31789029.5,,70151472,,28158086.99,,0,4,3,4,False
2023-11-14,3248797310,5,10684665.92,,99385641,,16536883.37,,0,4,5,5,False
2023-11-14,2998091076,7,17959281.68,,59499721,,28021559.61,,1,1,1,3,False
2023-11-19,1945694758,0,,6072158.4,,69104240,,20739095.26,1,0,4,0,True
2023-11-17,2911065112,7,,97802573.38,,94102749,,78160263.42,5,3,2,3,True
2023-11-16,2625413900,10,,38859939.66,,20692552,,58926881.11,4,3,0,5,True
2023-11-16,1821619173,10,67230663.97,,65484295,,76742437.84,,0,1,1,3,False
2023-11-15,3420539798,3,,80592318.17,,62554295,,60644251.21,1,3,3,3,True
2023-11-14,2702543582,2,,42851930.85,,52365393,,7451342.64,3,0,4,4,True
2023-11-15,2216008405,6,61594096.47,,71871328,,30344106.6,,4,3,2,5,False
2023-11-14,3972727213,8,,2281430.57,,33231382,,33876202.38,0,2,1,0,True
2023-11-14,1361494735,9,5955181.37,,42893146,,29288560.54,,5,0,5,1,False
2023-11-17,1730761916,0,25281535.4,,95078794,,51175307.44,,4,2,1,0,False
2023-11-16,2203804058,10,28471755.56,,15442545,,68797792.24,,1,2,3,4,False
2023-11-18,3544974189,3,8514981.04,,76468500,,72079542.64,,2,2,4,4,False
2023-11-13,2588725287,0,89875830.12,,67532655,,32118180.48,,5,1,1,3,False
2023-11-19,1727245983,1,,99253759.33,,19466796,,80737047.15,3,2,4,2,True
2023-11-17,3127610857,10,70756261.95,,26556176,,86188805.51,,2,1,4,1,False
2023-11-17,2526723478,9,,90298912.07,,54463873,,95746943.0,2,2,5,4,True
2023-11-15,3547644857,7,,53780928.05,,36972902,,11663824.35,0,3,3,3,True
2023-11-17,2953741979,0,20534513.36,,54105030,,64549647.14,,4,2,0,4,False
2023-11-16,2683874629,0,25375702.08,,31724698,,78114148.38,,5,5,2,3,False
2023-11-13,3951555275,10,,45885394.77,,95012281,,56796327.93,3,1,0,2,True
2023-11-14,1232857480,0,3643454.87,,27243687,,52081707.96,,4,2,3,1,False
2023-11-17,2778068540,4,,36959536.94,,64645938,,54579754.16,4,0,5,3,True
2023-11-16,1512300324,6,69492814.19,,54053738,,8912122.01,,0,2,2,1,False
2023-11-15,2038098808,7,,27068810.35,,29893348,,29539945.58,2,0,0,1,True
2023-11-15,2527402898,4,,69559645.52,,82927639,,26313178.33,4,3,4,0,True
2023-11-13,1587794006,10,,92478218.73,,7715970,,16027764.75,1,2,1,3,True
2023-11-17,3828773100,9,21923672.58,,64467407,,84451842.75,,3,1,5,1,False
2023-11-13,1673535188,2,,59993600.4,,53143190,,64101100.38,4,2,0,5,True
2023-11-13,3787884149,8,,35710195.98,,44294156,,29162682.21,4,4,1,1,True
2023-11-17,1861776325,8,88181026.2,,54855973,,22624403.83,,4,5,2,5,False
2023-11-16,3154551343,4,98794910.21,,50523196,,24305651.2,,4,2,2,1,False
2023-11-16,1476572730,4,57604226.69,,89602894,,72129629.64,,5,1,0,2,False
2023-11-13,1253869204,5,,31545043.81,,22270098,,61295079.13,0,1,2,1,True
2023-11-19,2976291010,6,,97982072.21,,2015047,,53742422.75,5,0,5,3,True
2023-11-15,1971662602,2,58850326.13,,56555432,,67709169.52,,1,0,1,4,False
2023-11-19,2589106153,0,,1848312.71,,52119016,,53694685.08,3,0,0,5,True
2023-11-16,3706746557,8,,67360254.96,,25617428,,10557680.52,0,2,0,5,True
2023-11-13,2385666251,8,,30208961.96,,23400714,,91263511.49,0,1,2,3,True
2023-11-15,2175110163,6,,79161053.84,,1573995,,64864726.51,0,1,1,3,True
2023-11-14,3552066099,7,,40190672.42,,79643820,,20935796.43,5,0,4,0,True
2023-11-15,1132971445,2,,17898253.16,,90674645,,29918811.72,4,4,5,1,True
2023-11-13,2608650147,10,,95158499.66,,79807145,,14921953.46,4,4,4,4,True
2023-11-15,2828283669,0,,92883188.13,,65110316,,96319828.83,1,3,5,1,True
2023-11-13,2754731949,3,22405145.75,,71485339,,2902941.67,,0,2,5,3,False
2023-11-15,3469130892,9,46633480.87,,83691176,,27086551.09,,2,3,3,5,False
2023-11-17,1870101528,1,70182492.72,,36225949,,34143779.44,,5,1,0,2,False
2023-11-17,3875054620,2,95742725.74,,87434111,,21389439.46,,5,1,5,4,False
2023-11-13,1765414274,8,4738279.99,,96168914,,59077799.54,,0,3,3,2,False
2023-11-16,3799029830,2,68964580.11,,76533153,,84629961.89,,2,1,0,1,False
2023-11-18,2727232638,0,34548385.29,,84134483,,18790046.61,,2,4,0,0,False
2023-11-18,1314785451,0,97587457.8,,56773805,,23982640.26,,4,0,2,0,False
2023-11-19,1502041414,9,,67526625.65,,77308462,,2149138.5,1,3,3,4,True
2023-11-13,1221331334,1,,12183898.34,,88253745,,8405012.92,4,4,3,3,True
2023-11-15,1649381657,8,37413558.1,,90369107,,45613098.63,,0,4,5,4,False
2023-11-16,1907118791,9,57534945.07,,53353041,,5539620.23,,2,3,2,2,False
2023-11-13,2016539750,2,,5748984.15,,17210203,,54916054.11,0,1,1,3,True
2023-11-15,2450797881,2,,73363440.99,,73810123,,2776178.84,0,5,2,3,True
2023-11-14,3688073449,2,,1428246.41,,11674128,,17457912.67,0,3,3,1,True
2023-11-13,3695347715,2,13212610.68,,55373321,,64715264.23,,4,3,2,2,False
2023-11-13,3352149519,1,,88491454.67,,41919803,,38549580.85,4,2,5,2,True
2023-11-19,2590323261,3,,94344555.18,,95379847,,17057844.72,4,0,5,5,True
2023-11-19,2717638718,1,75020146.06,,55707368,,8489279.16,,5,2,5,0,False
2023-11-19,1975491627,3,69257334.87,,92360265,,22086464.46,,3,0,4,0,False
2023-11-15,3094697931,3,,10743243.19,,26102610,,8378778.91,3,2,0,2,True
2023-11-13,2442045025,10,67680109.43,,94104646,,86938528.12,,3,4,2,0,False
2023-11-14,1762828534,2,14852358.77,,7333425,,40950256.52,,4,1,2,5,False
2023-11-18,3153584510,2,67146616.78,,73436594,,67400645.51,,4,4,3,1,False
2023-11-18,2280835822,0,,44490678.4,,21029368,,10812157.75,2,4,4,2,True
2023-11-16,1192287270,10,,47264658.8,,68327207,,63200286.72,2,5,2,1,True
2023-11-17,1849370627,3,,61568304.03,,37528055,,77243000.46,3,5,3,1,True
2023-11-19,1249626856,7,66083741.76,,40176321,,71675502.37,,1,3,2,0,False
2023-11-16,2483909116,0,92152605.31,,24646468,,63703144.92,,3,4,0,1,False
2023-11-19,2460072592,10,34780189.92,,18612052,,46022806.66,,2,5,4,2,False
2023-11-19,3361014338,6,,46957170.48,,90528605,,15103338.21,2,5,4,2,True
2023-11-19,1275952536,1,10904036.23,,86835713,,54694019.79,,2,3,5,4,False
2023-11-19,1302453317,1,,89391807.14,,92561721,,93721452.73,3,2,3,2,True
2023-11-15,1594977419,5,,67361972.13,,51863822,,61739050.54,2,3,1,3,True
2023-11-13,3897078548,2,29954878.4,,82766478,,97980900.73,,5,0,0,2,False
2023-11-18,3707252735,3,,77448339.29,,25625939,,33067492.85,3,3,5,3,True
2023-11-19,2604446056,6,,66856179.39,,67101503,,79909726.45,0,0,1,0,True
2023-11-19,3272987357,4,,80217723.32,,68742073,,48327396.25,2,3,3,2,True
2023-11-19,1658109409,8,,20770233.53,,25633400,,35036187.31,3,2,0,5,True
2023-11-17,2985502289,2,55049634.12,,71445925,,52439935.81,,3,3,0,4,False
2023-11-18,1465259808,4,,89950215.71,,44914172,,71725359.3,3,3,2,1,True
2023-11-13,3313185209,4,,14053268.91,,820854,,69333388.31,5,5,0,4,True
2023-11-15,3855226391,1,,58971943.1,,39444050,,98303079.24,4,3,0,4,True
2023-11-13,3744890360,0,,64408338.44,,17243645,,46732873.01,5,2,5,3,True
2023-11-13,2039891362,9,83206100.41,,23504821,,18413968.69,,0,2,2,4,False
2023-11-14,3565804404,0,18560715.88,,43745443,,69686587.98,,2,3,0,3,False
2023-11-13,3600393912,1,16256952.46,,7858027,,31745999.86,,1,5,1,4,False
2023-11-16,2423877784,5,61484438.85,,56877666,,19261506.81,,1,0,5,2,False
2023-11-14,2566811703,9,,30195642.44,,33512994,,64446234.91,3,0,1,3,True
2023-11-19,2183302740,9,,95928281.37,,92628528,,69334856.49,4,4,0,3,True
2023-11-14,2679737189,9,,49796106.91,,31351022,,22945231.72,2,2,5,3,True
2023-11-18,3185642113,4,36755010.16,,32836005,,28886073.34,,4,5,2,5,False
2023-11-14,2998930256,5,,82535489.39,,68073278,,82335742.61,3,3,2,2,True
2023-11-15,3882879224,10,,92381740.93,,89215398,,10812757.46,2,1,2,2,True
2023-11-14,1793477924,4,,79153460.99,,24738417,,10836122.82,5,0,0,1,True
2023-11-13,3295267921,7,3568827.43,,43033388,,58856565.22,,2,3,3,0,False
2023-11-14,1197898392,1,,40745097.59,,99260186,,98135975.57,3,3,5,3,True
2023-11-14,2826598102,10,58233225.53,,15658697,,60554968.19,,4,0,5,3,False
2023-11-14,2401239552,0,86086502.03,,58318537,,20559298.83,,5,0,0,5,False
2023-11-15,2349352982,7,8156035.2,,12202889,,48049987.56,,0,1,1,4,False
